roster,capacity,hand_size,days,window,discard_limit,gain_threshold,budget,seed,focal_seats,opponent_revision,timeout,embarrassment,total_spent,budget_remaining,sockless_days,faults,fault_details,budget_exhausted_on_day,source_sha256,python_version
"2,2,2,2",28,4,730,40,2,6,400.0,4009,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,860.25,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4010,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,423.5,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4011,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,932.25,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4012,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,515.25,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4013,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,478.25,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4014,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,215.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4015,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,640.5,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4016,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,213.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4017,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,225.75,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4018,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,256.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4019,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,494.25,140.0,260.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4020,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,114.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4021,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,498.5,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4022,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,561.75,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4023,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,436.75,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4024,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1178.0,140.0,260.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4025,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,186.5,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4026,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,429.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4027,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,937.0,140.0,260.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4028,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,571.0,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4029,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,543.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,40,2,6,400.0,4030,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,467.25,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4001,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,579.0,120.0,0.0,0,0,,723,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4002,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,122.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4003,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,319.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4004,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,566.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4005,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,552.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4006,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,153.5,120.0,0.0,0,0,,729,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4007,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,573.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4008,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,273.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4009,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,451.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4010,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,265.75,110.0,10.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4011,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,713.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4012,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,652.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4013,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,410.25,110.0,10.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4014,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,137.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4015,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,275.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4016,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,482.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4017,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,263.75,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4018,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,546.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4019,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,583.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4020,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,330.25,120.0,0.0,0,0,,718,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4021,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,141.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4022,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,410.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4023,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,716.75,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4024,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,778.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4025,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,886.75,120.0,0.0,0,0,,729,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4026,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,262.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4027,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,156.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4028,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,834.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4029,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,351.75,120.0,0.0,0,0,,722,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,120.0,4030,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,827.75,120.0,0.0,0,0,,714,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4001,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,20.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4002,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,18.75,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4003,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,23.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4004,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,330.75,140.0,260.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4005,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,4.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4006,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,0.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4007,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,31.25,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4008,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,91.5,140.0,260.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4009,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,18.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4010,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,123.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4011,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,55.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4012,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,4.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4013,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,36.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4014,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,130.75,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4015,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,68.75,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4016,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,88.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4017,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,103.25,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4018,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,15.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4019,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,21.75,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4020,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4021,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,9.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4022,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,11.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4023,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,0.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4024,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,38.25,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4025,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,117.75,130.0,270.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4026,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,5.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4027,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,0.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4028,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,10.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4029,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,76.5,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,1,6,400.0,4030,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,80.0,120.0,280.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4001,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,579.0,120.0,0.0,0,0,,723,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4002,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,122.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4003,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,463.5,120.0,0.0,0,0,,720,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4004,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,566.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4005,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,432.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4006,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,348.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4007,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1093.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4008,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,273.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4009,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,175.5,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4010,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,221.75,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4011,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,713.0,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4012,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,687.75,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4013,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,410.25,110.0,10.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4014,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,91.5,110.0,10.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4015,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,275.25,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4016,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,390.75,110.0,10.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
"2,2,2,2",28,4,730,10,2,6,120.0,4017,"0,1,2,3",8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,263.75,120.0,0.0,0,0,,,2e946b33c5250f1bfeb1ff11bcb23e627d2bf252c21c483961896468dd31d0ee,3.13.13
